stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
2.1873,1873,"Jaume Puigvert - Josep Serrano",41.416523,2.16086,,0,,0
2.1874,1874,"Av Can Baró - Bismarck",41.415217,2.161152,,0,,0
2.1879,1879,"Diagonal - Ciutat de Granada",41.404189,2.191262,,0,,0
2.1880,1880,"Diagonal - Roc Boronat",41.404571,2.191227,,0,,0
2.1881,1881,"Parc de Cervantes",41.385277,2.104711,,0,,0
2.1882,1882,"Doctor Ferran",41.390656,2.123588,,0,,0
2.1883,1883,"Manila - Doctor Ferran",41.389806,2.125704,,0,,0
2.1885,1885,"Ronda Guinardó - Sardenya",41.412174,2.162659,,0,,0
2.1886,1886,"Fabra i Puig",41.429359,2.183873,,0,,0
2.1887,1887,"Metro Maragall",41.424755,2.177418,,0,,0
2.1890,1890,"Diagonal - Josep Pla",41.410003,2.212899,,0,,0
2.1891,1891,"Diagonal - Selva de Mar",41.409165,2.209545,,0,,0
2.1892,1892,"Diagonal - Fluvià",41.407908,2.204555,,0,,0
2.1893,1893,"Diagonal - Parc del Poblenou",41.406357,2.198312,,0,,0
2.1894,1894,"Diagonal - Rambla del Poblenou",41.405444,2.194704,,0,,0
2.1896,1896,"Diagonal - Pere IV",41.406292,2.199611,,0,,0
2.1897,1897,"Diagonal - Bac de Roda",41.407592,2.204838,,0,,0
2.1898,1898,"Diagonal - Metro Selva de Mar",41.408882,2.209974,,0,,0
2.1899,1899,"Diagonal - Agricultura",41.40965,2.213097,,0,,0
2.1900,1900,"Antonio Machado - Barri de Canyelles",41.444218,2.170234,,0,,0
2.1901,1901,"Metro Fabra i Puig",41.431678,2.18325,,0,,0
2.1903,1903,"Ctra Reial - Comerç",41.379573,2.066913,,0,,0
2.1904,1904,"Pl d'Eusebi Güell",41.390168,2.114287,,0,,0
2.1905,1905,"Balmes - Pelai",41.386174,2.166637,,0,,0
2.1906,1906,"Arnau d'Oms - La Jota",41.429313,2.177416,,0,,0
2.1907,1907,"Ramon Albó - Alexandre Galí",41.42665,2.177281,,0,,0
2.1908,1908,"Meridiana - Navas de Tolosa",41.414468,2.186738,,0,,0
2.1910,1910,"Via Favència - Pablo Iglesias",41.446364,2.18277,,0,,0
2.1911,1911,"Ctra de Vallvidrera al Tibidabo",41.424128,2.119182,,0,,0
2.1912,1912,"Mare de Déu de Port - Foneria",41.360594,2.14033,,0,,0
2.1913,1913,"Alts Forns-Mare de Déu de Port",41.359782,2.142398,,0,,0
2.1914,1914,"Foc - Mare de Déu de Port",41.358417,2.144037,,0,,0
2.1915,1915,"Ferrocarrils Catalans - Foc",41.359464,2.14448,,0,,0
2.1916,1916,"Ferrocarrils Catalans - Alts Forns",41.360311,2.143043,,0,,0
2.1917,1917,"Ferrocarrils Catalans - Aviador Duran",41.361352,2.141306,,0,,0
2.1919,1919,"Av Baix Llobregat - St Martí de l'Erm",41.373772,2.073974,,0,,0
2.1920,1920,"Josep Trueta - Sant Martí de L'Erm",41.37282,2.071313,,0,,0
2.1921,1921,"Sant Martí de l'Erm - Josep Trueta",41.371721,2.0706,,0,,0
2.1922,1922,"Av Barcelona - Extremadura",41.369312,2.073349,,0,,0
2.1925,1925,"Piferrer - Deià",41.432115,2.177744,,0,,0
2.1926,1926,"Piferrer - Pintor Alsamora",41.434481,2.1797,,0,,0
2.1927,1927,"Av Rio de Janeiro - Pg Valldaura",41.43893,2.18159,,0,,0
2.1928,1928,"Pl Àngel Pestaña",41.44101,2.179245,,0,,0
2.1930,1930,"Av Rio de Janeiro - Baltasar Gracián",41.440098,2.182542,,0,,0
2.1932,1932,"Pg Andreu Nin - Rosselló i Porcel",41.434251,2.181472,,0,,0
2.1933,1933,"Pg Ciutat de Mallorca - Av Rio de Janeiro",41.432491,2.180522,,0,,0
2.1935,1935,"Escultor Ordóñez - Pl de Sóller",41.433608,2.174932,,0,,0
2.1937,1937,"Metro Maragall",41.424602,2.176973,,0,,0
2.1938,1938,"Mitre - Doctor Fleming",41.394848,2.133718,,0,,0
2.1939,1939,"Mitre - Ganduxer",41.398898,2.133885,,0,,0
2.1940,1940,"Mitre - Ganduxer",41.398752,2.133459,,0,,0
2.1941,1941,"Mitre - Doctor Fleming",41.394782,2.133414,,0,,0
2.1943,1943,"Virgili - Pl de Montserrat Roca i Baltà",41.431303,2.19342,,0,,0
2.1944,1944,"Pl de l'Abat Escarré",41.430178,2.191416,,0,,0
2.1950,1950,"La Fosca - Chafarinas",41.448162,2.183251,,0,,0
2.1954,1954,"Segura - Anoia",41.362561,2.140537,,0,,0
2.1955,1955,"Segura - Foneria",41.362895,2.141768,,0,,0
2.1958,1958,"Borbó - Costa i Cuxart",41.428293,2.174566,,0,,0
2.1959,1959,"Pl de les Roquetes",41.448399,2.176179,,0,,0
2.1960,1960,"Parc del Pla de Fornells",41.448503,2.176362,,0,,0
2.1961,1961,"Fabra i Puig - Pg  Urrutia",41.436643,2.164549,,0,,0
2.1963,1963,"Fabra i Puig - Pg  Urrutia",41.436819,2.164489,,0,,0
2.1970,1970,"Rambla del Brasil - Roger",41.377266,2.129587,,0,,0
2.1973,1973,"Radi - Ctra del Prat",41.362647,2.134807,,0,,0
2.1975,1975,"Av Pablo Picasso - Marià Fortuny",41.354973,2.087146,,0,,0
2.1976,1976,"Badal - Av Carrilet",41.366569,2.134046,,0,,0
2.1980,1980,"Estació Av del Carrilet",41.358299,2.103502,,0,,0
2.1982,1982,"Av Paral·lel",41.374825,2.152836,,0,,0
2.1983,1983,"Carrer A - Carrer número 2",41.342374,2.144295,,0,,0
2.1984,1984,"Escorial - Sant Lluís",41.406345,2.162298,,0,,0
2.1985,1985,"Sant Salvador - Massens",41.408397,2.155967,,0,,0
2.1988,1988,"Valldoreix - Verdi",41.410068,2.151494,,0,,0
2.1989,1989,"Av del Coll del Portell - Sostres",41.410661,2.151408,,0,,0
2.1990,1990,"Sostres - Baixada de la Glòria",41.412239,2.149738,,0,,0
2.1991,1991,"Arnold Schönberg - Av del Coll del Portell",41.41293,2.149311,,0,,0
2.1992,1992,"Av del Coll del Portell - Baixada de la Glòria",41.412099,2.150325,,0,,0
2.1993,1993,"Av del Coll del Portell - Rambla de Mercedes",41.411183,2.151865,,0,,0
2.1994,1994,"Albigesos - Verdi",41.410535,2.150596,,0,,0
2.1995,1995,"Verdi - Valldoreix",41.409268,2.151549,,0,,0
2.1996,1996,"Pl Rovira i Trias",41.407585,2.158781,,0,,0
2.1998,1998,"Ctra Cementiri Collserola - Residència Joan XXIII",41.465157,2.156006,,0,,0
2.1999,1999,"Residència Joan XXIII",41.464957,2.155989,,0,,0
2.2004,2004,"Oblit - direcció Font d'en Fargas",41.419321,2.177609,,0,,0
2.2005,2005,"Rambla Volart - Flors de Maig",41.417625,2.174418,,0,,0
2.2006,2006,"La Bisbal - Verge de Montserrat",41.418186,2.172766,,0,,0
2.2007,2007,"Aguilar - Alt de Pedrell",41.425489,2.169482,,0,,0
2.2008,2008,"Aguilar - Montserrat de Casanovas",41.423092,2.169784,,0,,0
2.2009,2009,"Garriga i Roca - Sales Ferrer",41.421174,2.169872,,0,,0
2.2010,2010,"Garriga i Roca - Ercilla",41.419783,2.170683,,0,,0
2.2012,2012,"Rambla de la Muntanya - Vinyals",41.420136,2.175347,,0,,0
2.2020,2020,"Torrent de les Flors - Sant Lluís",41.406152,2.160202,,0,,0
2.2021,2021,"Pl Joanic",41.404928,2.16248,,0,,0
2.2022,2022,"Granja Vella - Av Martí i Codolar",41.426859,2.147947,,0,,0
2.2023,2023,"Calderón de la Barca - Ctra del Carmel",41.419015,2.157319,,0,,0
2.2024,2024,"Calderón de la Barca - Alcalde de Zalamea",41.420629,2.15684,,0,,0
2.2025,2025,"Segimon - L'Alguer",41.420952,2.155096,,0,,0
2.2026,2026,"Fastenrath - L'Hortal",41.421921,2.152672,,0,,0
2.2028,2028,"Camí dels Àngels",41.421661,2.148969,,0,,0
2.2029,2029,"Parc de La Creueta del Coll",41.421295,2.146272,,0,,0
2.2034,2034,"Metro Penitents",41.417448,2.140595,,0,,0
2.2037,2037,"Sigüenza - La Murtra",41.42326,2.152613,,0,,0
2.2038,2038,"Sigüenza - Ramon Rocafull",41.424123,2.154142,,0,,0
2.2039,2039,"Mercat del Carmel",41.423571,2.155356,,0,,0
2.2040,2040,"Conca de Tremp - Agudells",41.422319,2.156492,,0,,0
2.2041,2041,"Conca de Tremp - Arbós",41.421284,2.157319,,0,,0
2.2042,2042,"Conca de Tremp - Queixans",41.420023,2.15751,,0,,0
2.2043,2043,"Manso - Comte Borrell",41.3774,2.161458,,0,,0
2.2044,2044,"Riera Alta - Nou de Dulce",41.38034,2.163744,,0,,0
2.2045,2045,"Riera Alta - Erasme de Janer",41.380478,2.16646,,0,,0
2.2046,2046,"Rambla del Raval - Aurora",41.379306,2.168224,,0,,0
2.2047,2047,"Rambla del Raval - Sant Pau",41.37763,2.170218,,0,,0
2.2048,2048,"Av Drassanes - Arc del Teatre",41.376628,2.173082,,0,,0
2.2049,2049,"Av Drassanes - Pl Portal de la Pau",41.376008,2.176738,,0,,0
2.2051,2051,"Metro Drassanes",41.37642,2.174801,,0,,0
2.2052,2052,"Av Drassanes - Nou de la Rambla",41.376829,2.172727,,0,,0
2.2053,2053,"Rambla del Raval - Sant Josep Oriol",41.378008,2.170526,,0,,0
2.2054,2054,"Rambla del Raval - Hospital",41.379461,2.168798,,0,,0
2.2055,2055,"Pl Joan Amades",41.381394,2.168724,,0,,0
2.2056,2056,"Pl dels Àngels",41.382657,2.16789,,0,,0
2.2057,2057,"Montalegre - Valdonzella",41.384002,2.166783,,0,,0
2.2059,2059,"Mercat de Sant Antoni",41.377342,2.161382,,0,,0
2.2061,2061,"Mare de Déu del Remei - Grases",41.373013,2.156881,,0,,0
2.2063,2063,"Elkano - Blasco de Garay",41.373174,2.162911,,0,,0
2.2064,2064,"Elkano - Poeta Cabanyes",41.37258,2.164823,,0,,0
2.2066,2066,"Vila i Vilà - Lafont",41.373897,2.169609,,0,,0
2.2068,2068,"Piquer - Cabanes",41.372842,2.170582,,0,,0
2.2069,2069,"Nou de la Rambla - Paral·lel",41.374419,2.169511,,0,,0
2.2071,2071,"Pg de Solé i Pla",41.427118,2.088599,,0,,0
2.2072,2072,"Pl Major del Rectoret",41.427377,2.09221,,0,,0
2.2074,2074,"Torrent del Rovelló - Camí del Pantà",41.419371,2.096908,,0,,0
2.2075,2075,"Torrent del Rovelló - Camí Baix del Mas Sauró",41.418243,2.094446,,0,,0
2.2076,2076,"Camí Alt Mas Sauró - Font Mossèn Cinto Verdaguer",41.417827,2.094892,,0,,0
2.2077,2077,"Camí Alt del Mas Sauró - Camí del Ciureny",41.41787,2.096494,,0,,0
2.2078,2078,"Camí del Mas Sauró",41.417083,2.096513,,0,,0
2.2079,2079,"Can Sauró",41.415907,2.095041,,0,,0
2.2080,2080,"Mas Sauró - Camí del Pebràs",41.415668,2.09283,,0,,0
2.2081,2081,"Can Sauró, direcció Mas Guimbau",41.415924,2.09518,,0,,0
2.2082,2082,"Camí del Mas Sauró, direcció Mas Guimbau",41.417056,2.096346,,0,,0
2.2083,2083,"Camí del Ciureny, direcció Mas Guimbau",41.417899,2.096575,,0,,0
2.2084,2084,"Font Mossèn Cinto Verdaguer, direcció Mas Guimbau",41.417892,2.095145,,0,,0
2.2085,2085,"Camí Baix del Mas Sauró, direcció Mas Guimbau",41.418207,2.094499,,0,,0
2.2086,2086,"Torrent del Rovelló, direcció Mas Guimbau",41.419215,2.096832,,0,,0
2.2087,2087,"FGC Les Planes",41.427192,2.091482,,0,,0
2.2088,2088,"Camí dels Verns - Camí del Mas Guimbau",41.426154,2.089765,,0,,0
2.2089,2089,"Mas Guimbau",41.428142,2.090279,,0,,0
2.2090,2090,"Mas Sauró",41.415611,2.092898,,0,,0
2.2091,2091,"Can Sauró, direcció Vallvidrera",41.415953,2.095213,,0,,0
2.2092,2092,"Camí del Mas Sauró, direcció Vallvidrera",41.417063,2.096393,,0,,0
2.2093,2093,"Camí del Ciureny, direcció Vallvidrera",41.417916,2.096507,,0,,0
2.2094,2094,"Font Mossèn Cinto Verdaguer, direcció Vallvidrera",41.417889,2.095079,,0,,0
2.2095,2095,"Camí Baix del Mas Sauró, direcció Vallvidrera",41.418342,2.094659,,0,,0
2.2096,2096,"Torrent del Rovelló, direcció Vallvidrera",41.419228,2.096853,,0,,0
2.2097,2097,"Camí del Pantà",41.418447,2.097887,,0,,0
2.2098,2098,"FGC Baixador Vallvidrera",41.419915,2.096903,,0,,0
2.2099,2099,"Camí del Sanatori - Ctra de Vallvidrera",41.421047,2.096588,,0,,0
2.2100,2100,"Major del Rectoret - Parc Municipal de Vallvidrera",41.423482,2.094752,,0,,0
2.2101,2101,"Major del Rectoret - Amarant",41.424529,2.094947,,0,,0
2.2102,2102,"Bohemis - Savina",41.425335,2.097134,,0,,0
2.2103,2103,"Savina - Pg del Magraner",41.424144,2.096608,,0,,0
2.2104,2104,"Lilà - Boix",41.425686,2.099803,,0,,0
2.2105,2105,"Lilà - Presseguer",41.428243,2.10092,,0,,0
2.2108,2108,"Major del Rectoret - Costa del Bruc",41.429895,2.094892,,0,,0
2.2109,2109,"Pl Coll de la Creu d'en Blau, direcció El Rectoret",41.433646,2.094153,,0,,0
2.2110,2110,"Major del Rectoret - Marco Polo",41.429643,2.094852,,0,,0
2.2111,2111,"Major del Rectoret - Parsifal",41.426415,2.093843,,0,,0
2.2112,2112,"Margalló - Major del Rectoret",41.42613,2.096158,,0,,0
2.2113,2113,"Av del Rectoret - Baladre",41.425925,2.09304,,0,,0
2.2114,2114,"Av del Rectoret - Vesc",41.426127,2.092856,,0,,0
2.2115,2115,"Major del Rectoret - Margalló",41.426166,2.095857,,0,,0
2.2116,2116,"Major del Rectoret - Lohengrin",41.426541,2.09395,,0,,0
2.2117,2117,"Pl Coll de la Creu d'en Blau, direcció Vallvidrera",41.433653,2.09413,,0,,0
2.2121,2121,"Lilà - Geranis",41.42816,2.100831,,0,,0
2.2122,2122,"Lilà - Poncelles",41.425636,2.09966,,0,,0
2.2123,2123,"Savina - Poncelles",41.424173,2.096498,,0,,0
2.2124,2124,"Bohemis - Amarant",41.42542,2.097344,,0,,0
2.2125,2125,"Major del Rectoret",41.424586,2.094904,,0,,0
2.2126,2126,"Parc Municipal de Vallvidrera",41.423322,2.094755,,0,,0
2.2127,2127,"Camí del Sanatori - FGC Baixador de Vallvidrera",41.42086,2.096495,,0,,0
2.2130,2130,"Pg Maragall - Petrarca",41.42843,2.163332,,0,,0
2.2131,2131,"Rambla Marina - Av del Carrilet",41.357405,2.103001,,0,,0
2.2133,2133,"ZAL",41.322368,2.136336,,0,,0
2.2134,2134,"Llull - Jardins Gandhi",41.404422,2.206746,,0,,0
2.2135,2135,"Carrer número 3 - Carrer C",41.334112,2.135828,,0,,0
2.2136,2136,"Carrer número 3 - Carrer F",41.337347,2.127201,,0,,0
2.2137,2137,"Rambla Marina - Mercat de Bellvitge",41.350946,2.11127,,0,,0
2.2138,2138,"IES Ferran Tallada",41.420811,2.161803,,0,,0
2.2139,2139,"Garcilaso - Juan de Garay",41.422868,2.186345,,0,,0
2.2141,2141,"Turó de La Rovira",41.419693,2.159524,,0,,0
2.2142,2142,"Gran Vista",41.419972,2.159954,,0,,0
2.2143,2143,"Ctra de Vallvidrera - El Castanyer",41.425366,2.121348,,0,,0
2.2146,2146,"Pl de Mourenx",41.463421,2.168564,,0,,0
2.2147,2147,"Camèlies - Circumval·lació",41.461937,2.170552,,0,,0
2.2148,2148,"Circumval·lació - Camèlies",41.461969,2.171958,,0,,0
2.2149,2149,"Pl Tibidabo",41.421513,2.118827,,0,,0
2.2151,2151,"Pg  Taulat - Provençals",41.40485,2.2132,,0,,0
2.2154,2154,"Jericó - Pg  Vall d'Hebron",41.420794,2.139496,,0,,0
2.2155,2155,"Jericó - Romeu",41.421828,2.139023,,0,,0
2.2156,2156,"Ctra Sant Cugat - Samària",41.42192,2.138376,,0,,0
2.2157,2157,"Ctra Sant Cugat - Navata",41.420621,2.138529,,0,,0
2.2158,2158,"Ctra Sant Cugat - Gutenberg",41.418496,2.138586,,0,,0
2.2178,2178,"Tajo - Santes Creus",41.429995,2.162399,,0,,0
2.2180,2180,"Ctra del Prat - Energia",41.36061,2.134133,,0,,0
2.2184,2184,"Botànica - Salvador Espriu",41.349484,2.126134,,0,,0
2.2185,2185,"Botànica - Miguel Hernández",41.349307,2.126308,,0,,0
2.2186,2186,"Botànica - Primer de Maig",41.346588,2.120692,,0,,0
2.2187,2187,"Botànica - Motors",41.346496,2.120917,,0,,0
2.2188,2188,"Motors - Botànica",41.345491,2.116843,,0,,0
2.2189,2189,"Motors - Av Granvia",41.345188,2.116508,,0,,0
2.2190,2190,"Av Amèrica - Av Granvia",41.34988,2.11447,,0,,0
2.2194,2194,"Francesc Alegre - Verge de Montserrat",41.415722,2.167093,,0,,0
2.2195,2195,"Budapest - Gènova",41.418323,2.168095,,0,,0
2.2196,2196,"Telègraf - Doctor Cadevall",41.418511,2.169092,,0,,0
2.2197,2197,"Francesc Alegre",41.416499,2.166188,,0,,0
2.2198,2198,"França - Polònia",41.415241,2.163583,,0,,0
2.2199,2199,"Av del Coll del Portell, 74",41.411466,2.151489,,0,,0
2.2200,2200,"Pg Vall d'Hebron - Anna Piferrer",41.417831,2.139136,,0,,0
2.2203,2203,"Penedès - Priorat",41.360357,2.060456,,0,,0
2.2209,2209,"Pl de Vallvidrera",41.413052,2.104398,,0,,0
2.2210,2210,"Camí Alt del Mas Sauró",41.416477,2.096324,,0,,0
2.2211,2211,"Cami Alt del Mas Sauró, direcció Vallvidrera",41.416437,2.096388,,0,,0
2.2212,2212,"Camí Alt de Mas Sauró, direcció Mas Guimbau",41.416418,2.096345,,0,,0
2.2213,2213,"Camí del Mas Guimbau - Gatosa",41.425529,2.090086,,0,,0
2.2214,2214,"Camí del Mas Guimbau - Gespa",41.424011,2.090633,,0,,0
2.2215,2215,"Gespa - la Gatosa",41.424583,2.089628,,0,,0
2.2216,2216,"Escala de la Gatosa",41.423836,2.089776,,0,,0
2.2217,2217,"Pg de la Vimetera",41.423591,2.089268,,0,,0
2.2218,2218,"Pg de la Vimetera - Pg del Pi Forcat",41.423281,2.087371,,0,,0
2.2219,2219,"Pg del Pi Forcat - Pg d'Anna Rúbies",41.422651,2.087365,,0,,0
2.2220,2220,"Pg de la Vimetera - Escala de la Gatosa",41.423508,2.08924,,0,,0
2.2221,2221,"Gespa - Pg de la Vimetera",41.423868,2.089835,,0,,0
2.2222,2222,"Gespa",41.424551,2.089691,,0,,0
2.2223,2223,"Camí del Mas Guimbau",41.423989,2.090685,,0,,0
2.2224,2224,"Camí del Mas Guimbau - Castellví",41.425572,2.090063,,0,,0
2.2225,2225,"Santuari de la Salut",41.426088,2.089808,,0,,0
2.2227,2227,"Lisboa - Ptge de Tossa",41.429031,2.157276,,0,,0
2.2228,2228,"Ciutat d'Asunción - La Maquinista",41.44021,2.200091,,0,,0
2.2230,2230,"Sant Ramon de Penyafort - Ferrer Bassa",41.418352,2.217301,,0,,0
2.2231,2231,"Pedrell - Rambla del Carmel",41.423101,2.158646,,0,,0
2.2232,2232,"Pl de l'Estatut",41.429787,2.155892,,0,,0
2.2233,2233,"Rambla del Carmel - Llobregós",41.424671,2.15777,,0,,0
2.2234,2234,"Llobregós - Pg Maragall",41.427766,2.163267,,0,,0
2.2235,2235,"Llobregós - Torrent del Carmel",41.426517,2.160296,,0,,0
2.2239,2239,"Pg de Valldaura - Canigó",41.437463,2.155959,,0,,0
2.2241,2241,"Pg de Valldaura - Av Estatut de Catalunya",41.436536,2.154003,,0,,0
2.2243,2243,"Moll de Barcelona",41.372422,2.179764,,0,,0
2.2246,2246,"Parc Logístic",41.340593,2.124734,,0,,0
2.2247,2247,"Rambla Josep M Jujol - Riera d'en Nofre",41.367458,2.051473,,0,,0
2.2248,2248,"Av Barcelona - Rius i Taulet",41.366745,2.060741,,0,,0
2.2249,2249,"Carrer número 2 - Carrer número 62",41.343942,2.137891,,0,,0
2.2250,2250,"Carrer número 2",41.343816,2.137981,,0,,0
2.2251,2251,"Parc Logístic, anada",41.343002,2.131018,,0,,0
2.2252,2252,"Parc Logístic, tornada",41.34276,2.130877,,0,,0
2.2254,2254,"Av Can Corts - Merçè Rodoreda",41.361393,2.064912,,0,,0
2.2255,2255,"Segura - Escales del Polvorí",41.363737,2.140599,,0,,0
2.2256,2256,"Segura - Guadalquivir",41.363854,2.140598,,0,,0
2.2259,2259,"Diagonal - Llull",41.410605,2.215477,,0,,0
2.2260,2260,"Metro Canyelles",41.441949,2.166796,,0,,0
2.2261,2261,"Via Favència - Pl Karl Marx",41.440732,2.163441,,0,,0
2.2262,2262,"Diagonal - Rambla del Poblenou",41.405229,2.195405,,0,,0
2.2264,2264,"Pg  Taulat - Provençals",41.404938,2.212377,,0,,0
2.2265,2265,"Pg  Taulat - Diagonal Mar",41.407029,2.215327,,0,,0
2.2266,2266,"Pg  Taulat - Diagonal Mar",41.406987,2.215481,,0,,0
2.2268,2268,"Llull - Diagonal Mar",41.409148,2.213034,,0,,0
2.2269,2269,"Via Favència - Barri Canyelles",41.442965,2.169598,,0,,0
2.2270,2270,"Numància - Av Roma",41.381212,2.141343,,0,,0
2.2271,2271,"Av Barcelona - Bon Viatge",41.364757,2.058728,,0,,0
2.2273,2273,"Rambla Josep M Jujol - Montjuïc",41.362295,2.056885,,0,,0
2.2274,2274,"Rambla Josep M Jujol - Baltasar d'Espanya",41.364388,2.054345,,0,,0
2.2275,2275,"Major - Pl Constitució",41.36687,2.054931,,0,,0
2.2279,2279,"Pg Reina Elisenda - Av JV Foix",41.398388,2.11854,,0,,0
2.2281,2281,"Av de Vallbona - CAP Ctat Meridiana",41.46093,2.180708,,0,,0
2.2282,2282,"Av de Vallbona",41.458368,2.18395,,0,,0
2.2287,2287,"Via Augusta - Doctor Roux",41.397839,2.131274,,0,,0
2.2288,2288,"Via Augusta - Alt de Gironella",41.397849,2.133599,,0,,0
2.2289,2289,"Pujades - Provençals",41.407749,2.208708,,0,,0
2.2293,2293,"Sardenya - Pg  Pujades",41.391813,2.188536,,0,,0
2.2294,2294,"Ramon Trias Fargas - Doctor Trueta",41.390161,2.190742,,0,,0
2.2295,2295,"Icària - Parc Carles I",41.388387,2.193876,,0,,0
2.2298,2298,"Júpiter",41.428811,2.098831,,0,,0
2.2299,2299,"Pl de la Tulipa - Satèl·lits",41.427898,2.096495,,0,,0
2.2300,2300,"Orellana - Passatge Ossa Major",41.429397,2.096145,,0,,0
2.2301,2301,"Orellana, direcció El Rectoret",41.431629,2.096658,,0,,0
2.2302,2302,"Orellana, direcció Vallvidrera",41.431631,2.096545,,0,,0
2.2303,2303,"Orellana",41.429388,2.096085,,0,,0
2.2304,2304,"Pl de la Tulipa - Traviata",41.427801,2.0965,,0,,0
2.2305,2305,"Júpiter - Lilà",41.428814,2.098968,,0,,0
2.2306,2306,"Pg Marítim",41.385226,2.196301,,0,,0
2.2307,2307,"Doctor Font Quer - Taronguers",41.367155,2.162499,,0,,0
2.2308,2308,"Doctor Font Quer - Can Valero",41.36584,2.160554,,0,,0
2.2309,2309,"Av Miramar - Pl Dante",41.369002,2.165788,,0,,0
2.2310,2310,"Av Miramar - Pl Carlos Ibáñez",41.370255,2.168879,,0,,0
2.2311,2311,"Museu Nacional - Museu Etnològic",41.368603,2.156169,,0,,0
2.2315,2315,"Castell",41.36507,2.167015,,0,,0
2.2317,2317,"Via Sant Jordi",41.355732,2.157602,,0,,0
2.2318,2318,"Sagrat Cor",41.355337,2.149972,,0,,0
2.2319,2319,"Via Sant Oleguer",41.354466,2.154093,,0,,0
2.2320,2320,"Via Santa Eulàlia",41.352876,2.152714,,0,,0
2.2321,2321,"Metro Torras i Bages",41.442753,2.190861,,0,,0
2.2322,2322,"Gran de Sant Andreu - Palomar",41.442239,2.188217,,0,,0
2.2323,2323,"Pl Miquel Casablancas",41.43971,2.18642,,0,,0
2.2324,2324,"Av de l'Estadi - Vivers",41.367099,2.15838,,0,,0
2.2325,2325,"Can Valero - Pg del Migdia",41.362708,2.161237,,0,,0
2.2326,2326,"Pl de la Sardana",41.367923,2.168871,,0,,0
2.2327,2327,"Torre Baró",41.45843,2.184011,,0,,0
2.2328,2328,"Av Vallbona - Estació RENFE",41.461285,2.180417,,0,,0
2.2330,2330,"Av Rasos de Peguera - Pl Roja",41.461572,2.178494,,0,,0
2.2331,2331,"Av Rasos de Peguera - Costabona",41.460281,2.176682,,0,,0
2.2332,2332,"Vallcivera - Moixeró",41.459538,2.17678,,0,,0
2.2335,2335,"València - Rogent",41.409345,2.185612,,0,,0
2.2336,2336,"Pg  Zona Franca - Foc",41.356714,2.14134,,0,,0
2.2341,2341,"Museu Nacional - Museu Etnològic",41.368543,2.156073,,0,,0
2.2342,2342,"Mandri - Maó",41.40399,2.133123,,0,,0
2.2343,2343,"Mandri - Bigai",41.40509,2.13192,,0,,0
2.2345,2345,"València - Viladomat",41.383576,2.151303,,0,,0
2.2348,2348,"Llobregós - Lluís Marià Vidal",41.424643,2.156594,,0,,0
2.2349,2349,"Dante Alighieri - Pantà de Tremp",41.425536,2.153675,,0,,0
2.2350,2350,"Lisboa - Av Estatut de Catalunya",41.429243,2.157518,,0,,0
2.2351,2351,"Tajo - Baixada Mercat",41.42973,2.160138,,0,,0
2.2353,2353,"Porrera - Canigó",41.436838,2.158556,,0,,0
2.2354,2354,"Hedilla - Porrera",41.436787,2.159626,,0,,0
2.2355,2355,"Pg Universal - Pg de Valldaura",41.438522,2.159918,,0,,0
2.2356,2356,"Cementiri d'Horta",41.440127,2.156043,,0,,0
2.2362,2362,"Santa Amèlia - Capità Arenas",41.394194,2.124073,,0,,0
2.2363,2363,"Gran Via - Radi",41.363662,2.13444,,0,,0
2.2367,2367,"Ptge Garrofers - Verge de Montserrat",41.418572,2.173158,,0,,0
2.2368,2368,"Les Corts - Arizala",41.379349,2.123384,,0,,0
2.2371,2371,"Av de l'Onze de Setembre - Roure",41.318334,2.082034,,0,,0
2.2372,2372,"Canudas - Muntades",41.316915,2.07569,,0,,0
2.2373,2373,"de la Selva - Osona",41.31638,2.07223,,0,,0
2.2374,2374,"Canudas - Av Onze de Setembre",41.316137,2.075522,,0,,0
2.2375,2375,"Av Onze de Setembre - Riu Anoia",41.318126,2.082043,,0,,0
2.2383,2383,"Ronda de Dalt - Av J V Foix",41.401461,2.11421,,0,,0
2.2384,2384,"Santa Amèlia",41.393075,2.121975,,0,,0
2.2385,2385,"Av J V Foix - Pedró de la Creu",41.39558,2.120108,,0,,0
2.2387,2387,"Av J V Foix - Pg Reina Elisenda",41.398098,2.119219,,0,,0
2.2388,2388,"Av J V Foix - Monestir",41.399586,2.116707,,0,,0
2.2389,2389,"Av J V Foix - Monestir",41.399066,2.117388,,0,,0
2.2390,2390,"Av J.V. Foix - Pg Reina Elisenda",41.398025,2.119089,,0,,0
2.2392,2392,"Cardenal Reig - Arístides Maillol",41.378978,2.118717,,0,,0
2.2394,2394,"Tiana - Campins",41.44764,2.200951,,0,,0
2.2395,2395,"Aneto - Montmajor",41.432829,2.170243,,0,,0
